doc_id,Review_Date,Reviewer_Score,Tags,Total_Number_of_Reviews_Reviewer_Has_Given,TripType_Leisure,Comp_Group,Comp_Solo,Comp_Family,Submit_Mobile,month_idx,Season_Spring,Season_Summer,Season_Autumn,reviewer_activity_z
727,2016-09-19,10.0,"[' Leisure trip ', ' Couple ', ' Twin Guest Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",3,1,0,0,0,1,9,0,0,1,-0.36232166504230306
728,2016-09-05,7.9,"[' Leisure trip ', ' Family with young children ', ' Superior Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",1,1,0,0,1,1,9,0,0,1,-0.566389062982209
729,2016-09-29,10.0,"[' Business trip ', ' Couple ', ' Deluxe Double Room with Private Access to Pool and Spa ', ' Stayed 5 nights ', ' Submitted from a mobile device ']",2,0,0,0,0,1,9,0,0,1,-0.464355364012256
730,2015-09-01,5.4,"[' Leisure trip ', ' Couple ', ' Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",7,1,0,0,0,1,9,0,0,1,0.045813130837508875
731,2016-09-18,8.3,"[' Business trip ', ' Solo traveler ', ' Standard Single Room ', ' Stayed 5 nights ']",23,0,0,1,0,0,9,0,0,1,1.6783523143567565
732,2016-09-09,7.9,"[' Business trip ', ' Solo traveler ', ' Deluxe King Room ', ' Stayed 2 nights ']",15,0,0,1,0,0,9,0,0,1,0.8620827225971327
733,2015-09-01,9.2,"[' Leisure trip ', ' Couple ', ' Standard Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",3,1,0,0,0,1,9,0,0,1,-0.36232166504230306
734,2016-09-15,9.2,"[' Leisure trip ', ' Family with young children ', ' Quality Double or Twin Room ', ' Stayed 1 night ']",21,1,0,0,1,0,9,0,0,1,1.4742849164168506
735,2015-09-06,10.0,"[' Business trip ', ' Solo traveler ', ' Classic Twin Room ', ' Stayed 1 night ']",10,0,0,1,0,0,9,0,0,1,0.3519142277473678
736,2015-09-03,9.6,"[' Couple ', ' Deluxe Double or Twin Room ', ' Stayed 2 nights ']",55,0,0,0,0,0,9,0,0,1,4.9434306813952515
737,2016-09-03,9.6,"[' Leisure trip ', ' Group ', ' Superior Double or Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",1,1,1,0,0,1,9,0,0,1,-0.566389062982209
738,2015-09-15,8.3,"[' Leisure trip ', ' Couple ', ' Standard Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",6,1,0,0,0,1,9,0,0,1,-0.05622056813244411
739,2015-09-22,9.6,"[' Leisure trip ', ' Couple ', ' Classic Double Room ', ' Stayed 1 night ']",1,1,0,0,0,0,9,0,0,1,-0.566389062982209
740,2016-09-24,6.7,"[' Leisure trip ', ' Solo traveler ', ' Double or Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",1,1,0,1,0,1,9,0,0,1,-0.566389062982209
741,2015-09-08,8.3,"[' Business trip ', ' Family with young children ', ' Superior Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",3,0,0,0,1,1,9,0,0,1,-0.36232166504230306
742,2016-09-03,10.0,"[' Leisure trip ', ' Solo traveler ', ' Superior Queen Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",2,1,0,1,0,1,9,0,0,1,-0.464355364012256
743,2016-09-15,7.9,"[' Leisure trip ', ' Family with young children ', ' Double or Twin Room with Extra Bed ', ' Stayed 5 nights ', ' Submitted from a mobile device ']",1,1,0,0,1,1,9,0,0,1,-0.566389062982209
744,2016-09-20,10.0,"[' Leisure trip ', ' Travelers with friends ', ' 2 rooms ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",4,1,0,0,0,1,9,0,0,1,-0.26028796607235005
745,2015-09-06,8.3,"[' Leisure trip ', ' Couple ', ' Compact Double Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",1,1,0,0,0,1,9,0,0,1,-0.566389062982209
746,2015-09-17,6.7,"[' Business trip ', ' Solo traveler ', ' Standard Double or Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",5,0,0,1,0,1,9,0,0,1,-0.1582542671023971
747,2015-09-11,10.0,"[' Leisure trip ', ' Couple ', ' Double or Twin Room ', ' Stayed 2 nights ']",1,1,0,0,0,0,9,0,0,1,-0.566389062982209
748,2015-09-22,9.6,"[' Leisure trip ', ' Group ', ' Superior Double Room ', ' Stayed 1 night ']",3,1,1,0,0,0,9,0,0,1,-0.36232166504230306
749,2015-09-01,10.0,"[' Leisure trip ', ' Solo traveler ', ' Double or Twin Room 1 2 Adults ', ' Stayed 1 night ']",32,1,0,1,0,0,9,0,0,1,2.596655605086333
750,2015-09-08,6.3,"[' Leisure trip ', ' Family with older children ', ' Superior Premium Room with Queen Bed Sofa ', ' Stayed 4 nights ', ' Submitted from a mobile device ']",4,1,0,0,0,1,9,0,0,1,-0.26028796607235005
751,2015-09-18,7.1,"[' Leisure trip ', ' Couple ', ' Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",23,1,0,0,0,1,9,0,0,1,1.6783523143567565
752,2016-09-18,8.3,"[' Leisure trip ', ' Couple ', ' Double Room with View ', ' Stayed 7 nights ']",3,1,0,0,0,0,9,0,0,1,-0.36232166504230306
753,2016-09-12,7.5,"[' Leisure trip ', ' Couple ', ' Art King Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",5,1,0,0,0,1,9,0,0,1,-0.1582542671023971
754,2016-09-01,10.0,"[' Leisure trip ', ' Family with young children ', ' Superior Double Room with View Non Smoking ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",12,1,0,0,1,1,9,0,0,1,0.5559816256872738
755,2016-09-12,6.7,"[' Leisure trip ', ' Solo traveler ', ' Double or Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",4,1,0,1,0,1,9,0,0,1,-0.26028796607235005
756,2016-09-25,10.0,"[' Leisure trip ', ' Couple ', ' Deluxe Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",3,1,0,0,0,1,9,0,0,1,-0.36232166504230306
757,2015-09-14,10.0,"[' Leisure trip ', ' Family with older children ', ' Superior Double or Twin Room ', ' Stayed 3 nights ']",4,1,0,0,0,0,9,0,0,1,-0.26028796607235005
758,2016-09-16,3.3,"[' Leisure trip ', ' Couple ', ' Classic Double or Twin Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",6,1,0,0,0,1,9,0,0,1,-0.05622056813244411
759,2015-09-01,7.5,"[' Leisure trip ', ' Couple ', ' Standard Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",2,1,0,0,0,1,9,0,0,1,-0.464355364012256
760,2016-09-22,9.6,"[' Business trip ', ' Solo traveler ', ' Junior Double ', ' Stayed 1 night ']",1,0,0,1,0,0,9,0,0,1,-0.566389062982209
761,2016-09-27,9.6,"[' Leisure trip ', ' Family with young children ', ' Standard Room with Spa access ', ' Stayed 21 nights ', ' Submitted from a mobile device ']",1,1,0,0,1,1,9,0,0,1,-0.566389062982209
762,2016-09-27,9.6,"[' Business trip ', ' Solo traveler ', ' Classic Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",3,0,0,1,0,1,9,0,0,1,-0.36232166504230306
763,2016-09-15,9.2,"[' Leisure trip ', ' Couple ', ' Double or Twin Room with City View ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",5,1,0,0,0,1,9,0,0,1,-0.1582542671023971
764,2015-09-27,2.5,"[' Business trip ', ' Solo traveler ', ' Single Room with Shared Bathroom ', ' Stayed 1 night ', ' Submitted from a mobile device ']",3,0,0,1,0,1,9,0,0,1,-0.36232166504230306
765,2015-09-01,10.0,"[' Leisure trip ', ' Couple ', ' Double Room 2 Adults ', ' Stayed 7 nights ', ' Submitted from a mobile device ']",1,1,0,0,0,1,9,0,0,1,-0.566389062982209
766,2016-09-15,7.9,"[' Leisure trip ', ' Group ', ' Standard Double or Twin Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",1,1,1,0,0,1,9,0,0,1,-0.566389062982209
767,2016-09-15,6.3,"[' Leisure trip ', ' Couple ', ' Superior Double Room ', ' Stayed 1 night ']",3,1,0,0,0,0,9,0,0,1,-0.36232166504230306
768,2016-09-20,10.0,"[' Leisure trip ', ' Family with young children ', ' Classic Family Room ', ' Stayed 4 nights ', ' Submitted from a mobile device ']",3,1,0,0,1,1,9,0,0,1,-0.36232166504230306
769,2015-10-02,9.5,"[' Leisure trip ', ' Couple ', ' Superior Double or Twin Room with Spa Access ', ' Stayed 4 nights ', ' Submitted from a mobile device ']",4,1,0,0,0,1,10,0,0,1,-0.26028796607235005
770,2016-10-03,9.2,"[' Business trip ', ' Solo traveler ', ' Deluxe Double ', ' Stayed 1 night ']",1,0,0,1,0,0,10,0,0,1,-0.566389062982209
771,2016-10-04,6.7,"[' Leisure trip ', ' Group ', ' Standard Double Twin Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",1,1,1,0,0,1,10,0,0,1,-0.566389062982209
772,2015-10-18,9.6,"[' Leisure trip ', ' Couple ', ' Double Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",2,1,0,0,0,1,10,0,0,1,-0.464355364012256
773,2016-10-21,7.1,"[' Business trip ', ' Couple ', ' Club Double Room ', ' Stayed 1 night ']",10,0,0,0,0,0,10,0,0,1,0.3519142277473678
774,2016-10-17,8.8,"[' Business trip ', ' Solo traveler ', ' Standard Room ', ' Stayed 1 night ']",4,0,0,1,0,0,10,0,0,1,-0.26028796607235005
775,2016-10-20,8.8,"[' Leisure trip ', ' Family with young children ', ' Triple Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",13,1,0,0,1,1,10,0,0,1,0.6580153246572268
776,2015-10-12,10.0,"[' Leisure trip ', ' Group ', ' 2 rooms ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",3,1,1,0,0,1,10,0,0,1,-0.36232166504230306
777,2015-10-31,9.6,"[' Business trip ', ' Solo traveler ', ' Standard Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",1,0,0,1,0,1,10,0,0,1,-0.566389062982209
778,2015-10-05,5.4,"[' Leisure trip ', ' Couple ', ' Executive Double Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",10,1,0,0,0,1,10,0,0,1,0.3519142277473678
779,2015-10-24,8.8,"[' Leisure trip ', ' Family with older children ', ' Deluxe Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",1,1,0,0,0,1,10,0,0,1,-0.566389062982209
780,2016-10-31,10.0,"[' Leisure trip ', ' Group ', ' Superior King Room ', ' Stayed 2 nights ']",2,1,1,0,0,0,10,0,0,1,-0.464355364012256
781,2015-10-17,7.5,"[' Leisure trip ', ' Group ', ' Deluxe Double or Twin Room ', ' Stayed 1 night ']",6,1,1,0,0,0,10,0,0,1,-0.05622056813244411
782,2015-10-27,10.0,"[' Leisure trip ', ' Couple ', ' City King Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",1,1,0,0,0,1,10,0,0,1,-0.566389062982209
783,2016-10-12,7.9,"[' Leisure trip ', ' Couple ', ' Double Room ', ' Stayed 2 nights ']",3,1,0,0,0,0,10,0,0,1,-0.36232166504230306
784,2016-10-31,8.3,"[' Leisure trip ', ' Couple ', ' Queen Guest Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",1,1,0,0,0,1,10,0,0,1,-0.566389062982209
785,2015-10-04,9.2,"[' Leisure trip ', ' Group ', ' Double or Twin Room ', ' Stayed 4 nights ']",4,1,1,0,0,0,10,0,0,1,-0.26028796607235005
786,2015-10-11,9.2,"[' Leisure trip ', ' Couple ', ' Deluxe Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",9,1,0,0,0,1,10,0,0,1,0.24988052877741485
787,2016-10-16,9.6,"[' Business trip ', ' Solo traveler ', ' Superior Double or Twin Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",1,0,0,1,0,1,10,0,0,1,-0.566389062982209
788,2015-10-11,9.6,"[' Family with older children ', ' Triple Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",1,0,0,0,0,1,10,0,0,1,-0.566389062982209
789,2016-10-21,7.1,"[' Business trip ', ' Solo traveler ', ' King Guest Room ', ' Stayed 3 nights ']",126,0,0,1,0,0,10,0,0,1,12.187823308261914
790,2016-10-31,10.0,"[' Leisure trip ', ' Couple ', ' Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",7,1,0,0,0,1,10,0,0,1,0.045813130837508875
791,2015-10-21,9.6,"[' Leisure trip ', ' Couple ', ' Deluxe Double Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",2,1,0,0,0,1,10,0,0,1,-0.464355364012256
792,2016-10-18,8.3,"[' Leisure trip ', ' Couple ', ' Standard Twin Room ', ' Stayed 4 nights ', ' Submitted from a mobile device ']",1,1,0,0,0,1,10,0,0,1,-0.566389062982209
793,2015-10-11,7.5,"[' Business trip ', ' Solo traveler ', ' Single Room ', ' Stayed 1 night ']",3,0,0,1,0,0,10,0,0,1,-0.36232166504230306
794,2016-10-02,7.1,"[' Leisure trip ', ' Group ', ' Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",5,1,1,0,0,1,10,0,0,1,-0.1582542671023971
795,2015-10-08,10.0,"[' Leisure trip ', ' Couple ', ' Classic Double or Twin Room ', ' Stayed 6 nights ']",3,1,0,0,0,0,10,0,0,1,-0.36232166504230306
796,2015-10-29,7.5,"[' Leisure trip ', ' Couple ', ' Queen Room Non Smoking ', ' Stayed 1 night ']",3,1,0,0,0,0,10,0,0,1,-0.36232166504230306
797,2015-10-08,6.7,"[' Business trip ', ' Solo traveler ', ' Deluxe Double Room ', ' Stayed 1 night ']",14,0,0,1,0,0,10,0,0,1,0.7600490236271797
798,2016-10-12,2.5,"[' Business trip ', ' Solo traveler ', ' Standard Double Room without Window ', ' Stayed 1 night ', ' Submitted from a mobile device ']",2,0,0,1,0,1,10,0,0,1,-0.464355364012256
799,2016-10-29,7.9,"[' Business trip ', ' Family with young children ', ' Standard Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",2,0,0,0,1,1,10,0,0,1,-0.464355364012256
800,2016-10-25,10.0,"[' Leisure trip ', ' Group ', ' Superior Twin Room ', ' Stayed 3 nights ']",2,1,1,0,0,0,10,0,0,1,-0.464355364012256
801,2016-10-24,9.2,"[' Leisure trip ', ' Couple ', ' Superior Queen Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",1,1,0,0,0,1,10,0,0,1,-0.566389062982209
802,2015-10-08,9.6,"[' Leisure trip ', ' Couple ', ' Classic King Twin Room ', ' Stayed 4 nights ']",2,1,0,0,0,0,10,0,0,1,-0.464355364012256
803,2015-10-07,4.2,"[' Leisure trip ', ' Group ', ' Superior Double Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",1,1,1,0,0,1,10,0,0,1,-0.566389062982209
804,2015-10-23,9.6,"[' Leisure trip ', ' Family with older children ', ' Executive Room ', ' Stayed 4 nights ', ' Submitted from a mobile device ']",12,1,0,0,0,1,10,0,0,1,0.5559816256872738
805,2016-10-27,9.2,"[' Leisure trip ', ' Family with young children ', ' Classic Adjacent Rooms ', ' Stayed 1 night ', ' Submitted from a mobile device ']",6,1,0,0,1,1,10,0,0,1,-0.05622056813244411
806,2016-10-30,9.6,"[' Leisure trip ', ' Solo traveler ', ' Deluxe King Room ', ' Stayed 1 night ']",14,1,0,1,0,0,10,0,0,1,0.7600490236271797
807,2016-10-01,7.1,"[' Business trip ', ' Solo traveler ', ' Superior Double Room ', ' Stayed 9 nights ']",2,0,0,1,0,0,10,0,0,1,-0.464355364012256
808,2015-10-20,6.3,"[' Leisure trip ', ' Group ', ' Family Room ', ' Stayed 2 nights ']",1,1,1,0,0,0,10,0,0,1,-0.566389062982209
809,2015-10-13,8.3,"[' Business trip ', ' Solo traveler ', ' Twin Room ', ' Stayed 3 nights ']",1,0,0,1,0,0,10,0,0,1,-0.566389062982209
810,2016-10-25,9.2,"[' Leisure trip ', ' Couple ', ' Standard ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",2,1,0,0,0,1,10,0,0,1,-0.464355364012256
811,2016-10-17,10.0,"[' Leisure trip ', ' Solo traveler ', ' Double Room with River View ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",1,1,0,1,0,1,10,0,0,1,-0.566389062982209
812,2016-10-23,7.9,"[' Leisure trip ', ' Family with older children ', ' Deluxe Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",6,1,0,0,0,1,10,0,0,1,-0.05622056813244411
813,2016-10-24,6.7,"[' Leisure trip ', ' Group ', ' Standard Double Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",7,1,1,0,0,1,10,0,0,1,0.045813130837508875
814,2016-10-31,6.3,"[' Leisure trip ', ' Solo traveler ', ' Classic Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",19,1,0,1,0,1,10,0,0,1,1.2702175184769446
815,2016-10-12,8.3,"[' Business trip ', ' Solo traveler ', ' Single Room ', ' Stayed 2 nights ']",3,0,0,1,0,0,10,0,0,1,-0.36232166504230306
816,2015-10-03,9.6,"[' Leisure trip ', ' Couple ', ' Standard Room ', ' Stayed 2 nights ']",2,1,0,0,0,0,10,0,0,1,-0.464355364012256
817,2016-10-25,10.0,"[' Leisure trip ', ' Group ', ' Premier Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",11,1,1,0,0,1,10,0,0,1,0.4539479267173208
818,2016-10-02,9.2,"[' Leisure trip ', ' Group ', ' Superior Double or Twin Room with Terrace ', ' Stayed 3 nights ']",2,1,1,0,0,0,10,0,0,1,-0.464355364012256
819,2015-10-25,9.2,"[' Leisure trip ', ' Couple ', ' Classic Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",1,1,0,0,0,1,10,0,0,1,-0.566389062982209
820,2015-10-22,9.6,"[' Leisure trip ', ' Couple ', ' Double or Twin Room ', ' Stayed 4 nights ', ' Submitted from a mobile device ']",8,1,0,0,0,1,10,0,0,1,0.14784682980746186
821,2016-10-09,9.6,"[' Leisure trip ', ' Group ', ' Executive Junior Suite ', ' Stayed 4 nights ']",1,1,1,0,0,0,10,0,0,1,-0.566389062982209
822,2015-10-29,7.1,"[' Leisure trip ', ' Couple ', ' Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",1,1,0,0,0,1,10,0,0,1,-0.566389062982209
823,2016-10-20,6.7,"[' Business trip ', ' Solo traveler ', ' Standard Single Room ', ' Stayed 1 night ']",6,0,0,1,0,0,10,0,0,1,-0.05622056813244411
824,2016-10-21,9.2,"[' Leisure trip ', ' Group ', ' Superior Double or Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",3,1,1,0,0,1,10,0,0,1,-0.36232166504230306
825,2016-10-06,9.6,"[' Business trip ', ' Solo traveler ', ' Double Room Luxury XXL King size bed ', ' Stayed 1 night ']",8,0,0,1,0,0,10,0,0,1,0.14784682980746186
826,2016-10-09,8.8,"[' Leisure trip ', ' Couple ', ' Classic Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",2,1,0,0,0,1,10,0,0,1,-0.464355364012256
827,2016-10-17,7.5,"[' Leisure trip ', ' Couple ', ' Deluxe Queen Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",1,1,0,0,0,1,10,0,0,1,-0.566389062982209
828,2015-10-13,10.0,"[' Leisure trip ', ' Couple ', ' Double or Twin Room ', ' Stayed 3 nights ']",4,1,0,0,0,0,10,0,0,1,-0.26028796607235005
829,2016-10-22,10.0,"[' Leisure trip ', ' Solo traveler ', ' Standard Room with Queen Bed ', ' Stayed 1 night ']",24,1,0,1,0,0,10,0,0,1,1.7803860133267093
830,2016-10-24,7.1,"[' Leisure trip ', ' Solo traveler ', ' Standard Double Twin Room ', ' Stayed 1 night ']",1,1,0,1,0,0,10,0,0,1,-0.566389062982209
831,2016-10-19,9.6,"[' Leisure trip ', ' Group ', ' Triple Hilton Family Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",4,1,1,0,0,1,10,0,0,1,-0.26028796607235005
832,2016-10-10,8.8,"[' Leisure trip ', ' Couple ', ' Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",1,1,0,0,0,1,10,0,0,1,-0.566389062982209
833,2016-10-14,7.5,"[' Leisure trip ', ' Couple ', ' Superior Double Room ', ' Stayed 3 nights ']",7,1,0,0,0,0,10,0,0,1,0.045813130837508875
834,2016-10-26,10.0,"[' Leisure trip ', ' Solo traveler ', ' Deluxe Double or Twin Room 2 adults 1 child ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",1,1,0,1,0,1,10,0,0,1,-0.566389062982209
835,2016-10-02,8.8,"[' Leisure trip ', ' Solo traveler ', ' Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",2,1,0,1,0,1,10,0,0,1,-0.464355364012256
836,2016-10-27,9.6,"[' Business trip ', ' Solo traveler ', ' Classic Double Room ', ' Stayed 1 night ']",1,0,0,1,0,0,10,0,0,1,-0.566389062982209
837,2016-10-02,10.0,"[' Leisure trip ', ' Couple ', ' Deluxe King Room with City View ', ' Stayed 1 night ', ' Submitted from a mobile device ']",10,1,0,0,0,1,10,0,0,1,0.3519142277473678
838,2016-10-10,9.2,"[' Leisure trip ', ' Couple ', ' Double Guest Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",5,1,0,0,0,1,10,0,0,1,-0.1582542671023971
839,2015-10-17,9.2,"[' Leisure trip ', ' Couple ', ' Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",7,1,0,0,0,1,10,0,0,1,0.045813130837508875
840,2016-10-26,7.9,"[' Leisure trip ', ' Couple ', ' Classic Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",1,1,0,0,0,1,10,0,0,1,-0.566389062982209
841,2015-10-11,7.1,"[' Business trip ', ' Solo traveler ', ' Queen Room Non Smoking ', ' Stayed 1 night ', ' Submitted from a mobile device ']",3,0,0,1,0,1,10,0,0,1,-0.36232166504230306
842,2015-10-02,8.8,"[' Leisure trip ', ' Couple ', ' Deluxe Double or Twin Room ', ' Stayed 6 nights ']",1,1,0,0,0,0,10,0,0,1,-0.566389062982209
843,2015-10-15,10.0,"[' Leisure trip ', ' Couple ', ' Executive Double Room ', ' Stayed 4 nights ']",10,1,0,0,0,0,10,0,0,1,0.3519142277473678
844,2015-10-24,9.6,"[' Leisure trip ', ' Solo traveler ', ' Studio ', ' Stayed 1 night ', ' Submitted from a mobile device ']",1,1,0,1,0,1,10,0,0,1,-0.566389062982209
845,2016-10-01,10.0,"[' Leisure trip ', ' Couple ', ' Superior Double or Twin Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",1,1,0,0,0,1,10,0,0,1,-0.566389062982209
846,2016-10-14,8.3,"[' Leisure trip ', ' Couple ', ' Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",1,1,0,0,0,1,10,0,0,1,-0.566389062982209
847,2015-10-05,9.2,"[' Business trip ', ' Solo traveler ', ' Superior Double or Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",4,0,0,1,0,1,10,0,0,1,-0.26028796607235005
848,2015-10-05,10.0,"[' Leisure trip ', ' Couple ', ' Deluxe Double ', ' Stayed 1 night ']",1,1,0,0,0,0,10,0,0,1,-0.566389062982209
849,2015-10-04,2.5,"[' Business trip ', ' Solo traveler ', ' Standard Double Room ', ' Stayed 1 night ']",6,0,0,1,0,0,10,0,0,1,-0.05622056813244411
850,2016-10-04,9.6,"[' Leisure trip ', ' Group ', ' Superior Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",20,1,1,0,0,1,10,0,0,1,1.3722512174468977
851,2016-10-14,8.3,"[' Leisure trip ', ' Group ', ' Superior Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",38,1,1,0,0,1,10,0,0,1,3.208857798906051
852,2016-10-19,10.0,"[' Leisure trip ', ' Family with young children ', ' Deluxe Double or Twin Room ', ' Stayed 2 nights ']",2,1,0,0,1,0,10,0,0,1,-0.464355364012256
853,2016-10-16,9.6,"[' Leisure trip ', ' Couple ', ' Superior Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",3,1,0,0,0,1,10,0,0,1,-0.36232166504230306
854,2015-11-05,8.8,"[' Leisure trip ', ' Couple ', ' Standard Double Room ', ' Stayed 2 nights ']",8,1,0,0,0,0,11,0,0,1,0.14784682980746186
855,2016-11-14,7.1,"[' Family with young children ', ' Standard Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",3,0,0,0,1,1,11,0,0,1,-0.36232166504230306
856,2016-11-05,5.0,"[' Solo traveler ', ' Standard Twin Room ', ' Stayed 8 nights ', ' Submitted from a mobile device ']",1,0,0,1,0,1,11,0,0,1,-0.566389062982209
857,2016-11-20,8.3,"[' Leisure trip ', ' Group ', ' Twin Room Non Smoking ', ' Stayed 1 night ']",3,1,1,0,0,0,11,0,0,1,-0.36232166504230306
858,2015-11-24,8.8,"[' Leisure trip ', ' Couple ', ' Standard Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",8,1,0,0,0,1,11,0,0,1,0.14784682980746186
859,2015-11-10,5.4,"[' Leisure trip ', ' Family with older children ', ' Junior Suite ', ' Stayed 1 night ', ' Submitted from a mobile device ']",1,1,0,0,0,1,11,0,0,1,-0.566389062982209
860,2015-11-22,7.5,"[' Leisure trip ', ' Couple ', ' Double or Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",13,1,0,0,0,1,11,0,0,1,0.6580153246572268
861,2016-11-12,7.1,"[' Business trip ', ' Solo traveler ', ' Classic Double or Twin Room ', ' Stayed 2 nights ']",3,0,0,1,0,0,11,0,0,1,-0.36232166504230306
862,2016-11-14,6.3,"[' Business trip ', ' Solo traveler ', ' Standard Queen Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",2,0,0,1,0,1,11,0,0,1,-0.464355364012256
863,2015-11-22,10.0,"[' Leisure trip ', ' Family with older children ', ' Twin Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",4,1,0,0,0,1,11,0,0,1,-0.26028796607235005
864,2016-11-27,9.6,"[' Leisure trip ', ' Couple ', ' Double or Twin Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",10,1,0,0,0,1,11,0,0,1,0.3519142277473678
865,2015-11-29,7.5,"[' Leisure trip ', ' Family with older children ', ' Family Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",1,1,0,0,0,1,11,0,0,1,-0.566389062982209
866,2015-11-11,9.6,"[' Business trip ', ' Solo traveler ', ' Executive Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",22,0,0,1,0,1,11,0,0,1,1.5763186153868036
867,2016-11-23,9.2,"[' Leisure trip ', ' Group ', ' Classic Double or Twin Room ', ' Stayed 5 nights ']",8,1,1,0,0,0,11,0,0,1,0.14784682980746186
868,2015-11-02,7.9,"[' Business trip ', ' Solo traveler ', ' Deluxe Queen Room ', ' Stayed 6 nights ', ' Submitted from a mobile device ']",1,0,0,1,0,1,11,0,0,1,-0.566389062982209
869,2016-11-20,10.0,"[' Leisure trip ', ' Couple ', ' Classic Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",5,1,0,0,0,1,11,0,0,1,-0.1582542671023971
870,2015-11-16,7.5,"[' Leisure trip ', ' Solo traveler ', ' Deluxe Double Room ', ' Stayed 1 night ']",5,1,0,1,0,0,11,0,0,1,-0.1582542671023971
871,2016-11-27,7.1,"[' Leisure trip ', ' Couple ', ' Twin Hilton Guest Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",2,1,0,0,0,1,11,0,0,1,-0.464355364012256
